Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Fname,Customer Id,Customer Lname,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,Order Item Discount,Order Item Discount Rate,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Product Name,Product Price,Shipping Mode,Order Date,Year,Month,Day,DayOfWeek,Hour,Shipping Pressure Index,Order Complexity Score,Discount Risk Score,High Value Order Flag,Express Shipment Flag,International Shipment Flag,Geographical Distance,Regional Congestion Index,Route Congestion Index,Customer Reliability Score,Historical Shipping Efficiency Gap,Risk_Probability,Risk_Level,Risk_Priority_Index,Revenue_at_Risk,SLA_Risk_Index,Intervention_Score
PAYMENT,3,4,114.39,351.98,Advance shipping,0,45,Fishing,Encinitas,EE. UU.,Anthony,12142,Smith,Consumer,CA,7947 Sunny Pathway,92024,7,Fan Shop,33.04551697,-117.2644043,Europe,Jena,Alemania,12142,48.0,0.12,399.98,0.33,1,399.98,351.98,114.39,Western Europe,Turingia,PENDING_PAYMENT,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,2025-11-10 22:04:58.261669192,2025,11,10,0,12,3.6363636363636362,0.21528990476190477,0.12,0,0,1,9170.185361028274,0.5575533728387044,0.5567928730512249,0.5472564747919194,-0.007148806218767351,0.12266446572777986,Low,2.6408421144203658,49.06333300179739,2.4532893145555974,4.000136825875989
PAYMENT,6,4,-18.72,1440.0,Late delivery,1,64,Computers,Caguas,Puerto Rico,Taylor,14343,Lyons,Corporate,PR,9375 Harvest Circuit,725,10,Technology,18.2222538,-66.0370636,Europe,Zurich,Suiza,14343,60.0,0.04,1500.0,-0.01,1,1500.0,1440.0,-18.72,Western Europe,Zúrich,PENDING_PAYMENT,Dell Laptop,1500.0,Standard Class,2025-12-05 01:29:43.547347072,2025,12,5,4,12,3.6363636363636362,0.5054285714285714,0.04,1,0,1,6889.598581811702,0.5575533728387044,0.5317460317460317,0.5472564747919194,-0.007148806218767351,0.4928035182540479,Medium,24.907697822611734,739.2052773810718,9.856070365080958,54.315395771909
CASH,2,4,-76.3,114.39,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,Mary,11975,Rocha,Consumer,PR,5012 Golden Leaf Cove,725,4,Apparel,18.2733326,-66.3705368,Pacific Asia,Toowoomba,Australia,11975,15.6,0.12,129.99,-0.67,1,129.99,114.39,-76.3,Oceania,Queensland,CLOSED,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,2025-11-01 04:34:15.046034184,2025,11,1,5,12,3.6363636363636362,0.15193257142857142,0.12,0,0,1,17686.464808020875,0.5377740705433747,0.54986312084474,0.5472564747919194,0.004347826086956522,0.3481350734615548,Medium,5.289305691548864,45.25407819926751,6.962701469231096,4.830966968575597
DEBIT,2,4,96.99,346.39,Advance shipping,0,63,Children's Clothing,Caguas,Puerto Rico,Lael,13984,Blackburn,Home Office,PR,9814 High Timber Circuit,725,4,Apparel,18.205513,-66.0370636,Europe,Glasgow,Reino Unido,13984,10.71,0.03,357.1,0.28,1,357.1,346.39,96.99,Northern Europe,Escocia,COMPLETE,Children's heaters,357.1,Standard Class,2025-12-03 14:39:10.914590232,2025,12,3,2,12,3.6363636363636362,0.2137992380952381,0.03,0,0,1,7766.365661213743,0.5423328079261428,0.5579710144927537,0.5472564747919194,-0.012140455734030631,0.22332132585436576,Low,4.774592931808179,79.74804546259402,4.466426517087315,6.694719900478913
PAYMENT,5,4,65.68,218.95,Late delivery,1,71,Music,Mount Pleasant,EE. UU.,Audrey,16157,Walton,Home Office,MI,2293 Sunny Village,48858,9,Discs Shop,43.61513138,-84.60793304,Pacific Asia,Brisbane,Australia,16157,41.7,0.16,260.65,0.3,1,260.65,218.95,65.68,Oceania,Queensland,PENDING_PAYMENT,Rock music,260.65,Standard Class,2025-12-12 09:33:05.207015360,2025,12,12,4,12,3.6363636363636362,0.17981523809523808,0.16,0,0,1,15884.084925041288,0.5377740705433747,0.43478260869565216,0.5472564747919194,0.004347826086956522,0.3127971167018332,Medium,5.62456880152441,81.53056846833282,6.255942334036664,7.141661628709734
TRANSFER,6,4,145.78,339.03,Late delivery,1,62,Cameras,Caguas,Puerto Rico,Maite,13168,Mejia,Home Office,PR,5193 Amber Cider Path,725,10,Technology,18.22393227,-66.03704834,Europe,Plymouth,Reino Unido,13168,113.01,0.25,452.04,0.43,1,452.04,339.03,145.78,Northern Europe,Inglaterra,PENDING,Web Camera,452.04,Standard Class,2025-11-30 07:27:24.986095568,2025,11,30,6,12,3.6363636363636362,0.2118365714285714,0.25,0,0,1,7764.623087381499,0.5423328079261428,0.5579710144927537,0.5472564747919194,-0.012140455734030631,0.21967307197819716,Low,4.653479040304307,99.30101545702425,4.393461439563943,7.819452543543177
CASH,6,4,1.34,11.19,Late delivery,1,74,Toys,Caguas,Puerto Rico,Ora,19663,Humphrey,Corporate,PR,8736 Hazy River Manor,725,7,Fan Shop,18.24683952,-66.0370636,Pacific Asia,Gujranwala,Pakistán,19663,0.35,0.03,11.54,0.12,1,11.54,11.19,1.34,South Asia,Punyab,CLOSED,Toys,11.54,Standard Class,2025-12-26 13:49:22.394885824,2025,12,26,4,12,3.6363636363636362,0.12441257142857141,0.03,0,0,1,14155.145673221316,0.5609069585613761,0.5495867768595041,0.5472564747919194,-0.018167245524979964,0.7072857219625034,High,8.799523540406867,8.162077231447288,14.145714439250067,4.009534050049584
DEBIT,6,4,216.98,452.04,Late delivery,1,62,Cameras,Ogden,EE. UU.,Clio,13023,Torres,Consumer,UT,7814 Colonial Autumn Line,84404,10,Technology,41.27436829,-111.9628677,Europe,Reggio nell'Emilia,Italia,13023,0.0,0.0,452.04,0.48,1,452.04,452.04,216.98,Southern Europe,Emilia-Romaña,COMPLETE,Web Camera,452.04,Standard Class,2025-11-29 17:23:02.780664528,2025,11,29,5,12,3.6363636363636362,0.24197257142857143,0.0,0,0,1,9511.114802323633,0.5446658851113716,0.8125,0.5472564747919194,-0.04512600117210393,0.4766858002835857,Medium,11.534488885810568,215.4810491601921,9.533716005671714,17.542658503935755
CASH,5,4,154.27,321.39,Late delivery,1,63,Children's Clothing,Caguas,Puerto Rico,Dora,13582,Espinoza,Consumer,PR,2737 Pleasant Parade,725,4,Apparel,18.22986412,-66.03704834,Europe,London,Reino Unido,13582,35.71,0.1,357.1,0.48,1,357.1,321.39,154.27,Northern Europe,Inglaterra,CLOSED,Children's heaters,357.1,Standard Class,2025-12-01 23:38:14.317464184,2025,12,1,0,12,3.6363636363636362,0.20713257142857142,0.1,0,0,1,7764.062186018918,0.5423328079261428,0.5579710144927537,0.5472564747919194,-0.012140455734030631,0.3797617117786246,Medium,7.866101989082251,135.61290727614687,7.595234235572493,11.283215232201712
DEBIT,5,4,3.6,276.92,Late delivery,1,69,Health and Beauty,Caguas,Puerto Rico,Phyllis,15857,Fernandez,Corporate,PR,8609 Grand Harbour,725,12,Health and Beauty,18.24298096,-66.03705597,Pacific Asia,Manila,Filipinas,15857,16.12,0.06,293.04,0.01,1,293.04,276.92,3.6,Southeast Asia,Capital Nacional,COMPLETE,First aid kit,293.04,Standard Class,2025-12-11 04:26:06.850951152,2025,12,11,3,12,3.6363636363636362,0.19527390476190476,0.06,0,0,1,16844.63290625636,0.5534976682211858,0.5533333333333333,0.5472564747919194,-0.007599463567277604,0.3773336980809041,Medium,7.368342462250779,110.57386688562815,7.546673961618082,9.581768998038001
DEBIT,2,4,-144.15,232.5,Advance shipping,0,24,Women's Apparel,Austin,EE. UU.,Donald,12302,Sampson,Corporate,TX,8550 Red Oak Bank,78753,5,Golf,30.35012245,-97.69873047,Pacific Asia,Sanandaj,Irán,12302,17.5,0.07,50.0,-0.62,5,250.0,232.5,-144.15,South Asia,Kurdistán,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,2025-11-19 20:45:58.940382672,2025,11,19,2,12,0.7843137254901962,0.26914285714285713,0.35000000000000003,0,0,1,14387.761460284997,0.5609069585613761,0.6363636363636364,0.5472564747919194,-0.018167245524979964,0.5504301440560482,Medium,14.814434162879925,137.60753601401206,11.008602881120964,14.182225825992694
CASH,4,4,8.35,33.39,Shipping on time,0,75,Video Games,Baldwin Park,EE. UU.,Venus,20086,Barron,Home Office,CA,4957 Lost Quail Rise,91706,9,Discs Shop,34.10251999,-117.9649735,Pacific Asia,Mathura,India,20086,6.36,0.16,39.75,0.25,1,39.75,33.39,8.35,South Asia,Uttar Pradesh,CLOSED,Fighting video games,39.75,Standard Class,2025-12-28 06:52:36.276936368,2025,12,28,6,12,3.6363636363636362,0.1303325714285714,0.16,0,0,1,13793.964859361722,0.5609069585613761,0.5557299843014128,0.5472564747919194,-0.018167245524979964,0.46607650863417976,Medium,6.074494985274341,18.526541218208646,9.321530172683595,3.5413904672022554
DEBIT,3,4,9.51,27.97,Advance shipping,0,59,Books,Knoxville,EE. UU.,Imogene,12515,Briggs,Corporate,TN,1315 Honey Rabbit Link,37922,8,Book Shop,35.89453888,-84.03444672,Europe,Zurich,Suiza,12515,3.11,0.1,31.08,0.34,1,31.08,27.97,9.51,Western Europe,Zúrich,COMPLETE,Sports Books,31.08,Standard Class,2025-11-27 16:04:50.364395792,2025,11,27,3,12,3.6363636363636362,0.12888723809523808,0.1,0,0,1,6867.229079648647,0.5575533728387044,0.5472564747919194,0.5472564747919194,-0.007148806218767351,0.45895429011592914,Medium,5.915335086500273,14.264299336803077,9.179085802318582,3.2219919948082945
DEBIT,2,1,-103.74,165.99,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,Mary,11989,Turner,Consumer,PR,1795 Dusty Blossom Swale,725,7,Fan Shop,18.23171806,-66.37057495,Pacific Asia,Pune,India,11989,34.0,0.17,199.99,-0.63,1,199.99,165.99,-103.74,South Asia,Maharashtra,COMPLETE,Pelican Sunstream 100 Kayak,199.99,First Class,2025-11-02 00:22:11.528157856,2025,11,2,6,12,0.9090909090909091,0.1656925714285714,0.17,0,1,1,14181.292599045677,0.5609069585613761,0.5267123287671233,0.5472564747919194,1.0,0.9753718125875873,High,16.1611863726584,195.0646087993916,78.02974500700698,18.168351077026855
CASH,2,1,25.26,56.13,Late delivery,1,60,Baby,Brooklyn,EE. UU.,Emily,17717,Stevens,Consumer,NY,3914 Silver Horse Cape,11226,4,Apparel,40.64759827,-73.95845795,Pacific Asia,Tangshan,China,17717,2.95,0.05,59.08,0.45,1,59.08,56.13,25.26,Eastern Asia,Hebei,CLOSED,Baby sweater,59.08,First Class,2025-12-18 16:57:20.658549280,2025,12,18,3,12,0.9090909090909091,0.13639657142857142,0.05,0,1,1,11602.78236489833,0.5390693590869183,0.5361216730038023,0.5472564747919194,1.0,0.9753718125875873,High,13.303737110501803,57.62496668767466,78.02974500700698,8.7789928454612
DEBIT,4,4,97.22,267.83,Shipping on time,0,63,Children's Clothing,Los Angeles,EE. UU.,Sharon,14006,Cruz,Home Office,CA,8544 Silent Treasure Thicket,90057,4,Apparel,34.06108093,-118.2774735,Europe,Paris,Francia,14006,89.28,0.25,357.1,0.36,1,357.1,267.83,97.22,Western Europe,Isla de Francia,COMPLETE,Children's heaters,357.1,Standard Class,2025-12-03 16:47:17.594034944,2025,12,3,2,12,3.6363636363636362,0.19284990476190472,0.25,0,0,1,9133.707978418961,0.5575533728387044,0.5535035306898425,0.5472564747919194,-0.007148806218767351,0.3152333294974395,Medium,6.079271757135934,112.56982196353565,6.3046665899487895,9.185898020666512
CASH,0,0,-34.75,304.81,Shipping on time,0,73,Sporting Goods,Holland,EE. UU.,Beverly,19418,Fisher,Consumer,MI,7177 Old Nectar Ridge,49423,2,Fitness,42.83187103,-86.07852173,Pacific Asia,Toowoomba,Australia,19418,22.94,0.07,327.75,-0.11,1,327.75,304.81,-34.75,Oceania,Queensland,CLOSED,Smart watch,327.75,Same Day,2025-12-25 14:02:40.737433384,2025,12,25,3,12,0.0,0.20271123809523808,0.07,0,1,1,15792.99177285586,0.5377740705433747,0.43478260869565216,0.5472564747919194,0.394392523364486,0.28768002676781224,Low,5.831597440137445,94.28712877315046,28.768002676781226,7.989866702444006
PAYMENT,2,4,-2178.0,1320.0,Advance shipping,0,64,Computers,Glenview,EE. UU.,Hope,14229,Macdonald,Consumer,IL,141 Dewy Plaza,60025,10,Technology,42.06867981,-87.76311493,Europe,Schwerin,Alemania,14229,180.0,0.12,1500.0,-1.65,1,1500.0,1320.0,-2178.0,Western Europe,Mecklemburgo-Pomerania Occidental,PENDING_PAYMENT,Dell Laptop,1500.0,Standard Class,2025-12-04 14:25:52.572042672,2025,12,4,3,12,3.6363636363636362,0.4734285714285714,0.12,1,0,1,6671.870354826082,0.5575533728387044,0.6195372750642674,0.5472564747919194,-0.007148806218767351,0.49359889098279197,Medium,23.368381781671037,740.398336474188,9.87197781965584,53.771252901119695
DEBIT,2,1,73.5,149.99,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,Mary,12132,Larson,Corporate,PR,5315 Pleasant Spring Crossing,725,7,Fan Shop,18.2019043,-66.37060547,LATAM,León,México,12132,50.0,0.25,199.99,0.49,1,199.99,149.99,73.5,Central America,Guanajuato,COMPLETE,Pelican Sunstream 100 Kayak,199.99,First Class,2025-11-10 09:39:35.763081792,2025,11,10,0,12,0.9090909090909091,0.16142590476190474,0.25,0,1,1,2215.419563609518,0.5460255656773435,0.5473360655737705,0.5472564747919194,1.0,0.9753718125875873,High,15.745027732621027,195.0646087993916,78.02974500700698,18.001887621011907
DEBIT,6,4,37.52,375.19,Late delivery,1,62,Cameras,Aurora,EE. UU.,Josephine,13333,Ward,Home Office,IL,3775 Quaking Inlet,60505,10,Technology,41.82056046,-88.22026825,Europe,Berlín,Alemania,13333,76.85,0.17,452.04,0.1,1,452.04,375.19,37.52,Western Europe,Berlín,ON_HOLD,Web Camera,452.04,Standard Class,2025-11-30 23:28:15.081930888,2025,11,30,6,12,3.6363636363636362,0.2214792380952381,0.17,0,0,1,6718.5912361281635,0.5575533728387044,0.6195372750642674,0.5472564747919194,-0.007148806218767351,0.4222954749688633,Medium,9.352968004717054,190.89444650492499,8.445909499377267,15.19485399218232
TRANSFER,3,2,-5.54,49.0,Late delivery,1,24,Women's Apparel,Algonquin,EE. UU.,Karen,12288,Smith,Consumer,IL,1726 Velvet Thicket,60102,5,Golf,42.17575073,-88.32157135,Europe,Munich,Alemania,12288,1.0,0.02,50.0,-0.11,1,50.0,49.0,-5.54,Western Europe,Bavaria,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50.0,Second Class,2025-11-19 01:44:37.614420720,2025,11,19,2,12,1.8181818181818181,0.13449523809523808,0.02,0,0,1,6699.839200614772,0.5575533728387044,0.6195372750642674,0.5472564747919194,2.0672708962739175,0.6496948119577327,Medium,8.738085842349621,32.484740597886635,38.98168871746396,5.444318772813046
DEBIT,5,4,59.18,147.94,Late delivery,1,67,DVDs,Caguas,Puerto Rico,Azalia,15277,Solis,Corporate,PR,2056 Misty Manor,725,9,Discs Shop,18.20666885,-66.0370636,Pacific Asia,Mackay,Australia,15277,16.44,0.1,164.38,0.4,1,164.38,147.94,59.18,Oceania,Queensland,COMPLETE,DVDs,164.38,Standard Class,2025-12-08 20:08:38.029227000,2025,12,8,0,12,3.6363636363636362,0.16087923809523808,0.1,0,0,1,17716.104268420357,0.5377740705433747,0.54986312084474,0.5472564747919194,0.004347826086956522,0.38671327607313455,Medium,6.221413721595934,63.567928320901856,7.7342655214626905,6.302641187892485
TRANSFER,3,4,209.52,1455.0,Advance shipping,0,64,Computers,Crystal Lake,EE. UU.,Odessa,14380,Melendez,Corporate,IL,9929 Hidden Berry Campus,60014,10,Technology,42.24145126,-88.27947235,Europe,Velsen,Países Bajos,14380,45.0,0.03,1500.0,0.14,1,1500.0,1455.0,209.52,Western Europe,Holanda Septentrional,PROCESSING,Dell Laptop,1500.0,Standard Class,2025-12-05 05:05:11.144594992,2025,12,5,4,12,3.6363636363636362,0.5094285714285715,0.03,1,0,1,6692.513036694467,0.5575533728387044,0.625,0.5472564747919194,-0.007148806218767351,0.40983210789350083,Medium,20.878018524974628,614.7481618402512,8.196642157870016,45.23609712040493
TRANSFER,0,0,2.54,28.9,Shipping canceled,0,59,Books,Indianapolis,EE. UU.,Sara,17570,Burns,Corporate,IN,5062 Silver Corners,46227,8,Book Shop,39.64605331,-86.11961365,Pacific Asia,Geelong,Australia,17570,2.18,0.07,31.08,0.09,1,31.08,28.9,2.54,Oceania,Victoria,SUSPECTED_FRAUD,Sports Books,31.08,Same Day,2025-12-18 02:41:19.664077816,2025,12,18,3,12,0.0,0.12913523809523808,0.07,0,1,1,15866.444212420829,0.5377740705433747,0.5555555555555556,0.5472564747919194,0.394392523364486,0.4381915822644374,Medium,5.658597430704723,13.618994376778714,43.81915822644374,3.080578634888612
TRANSFER,5,4,90.62,314.64,Late delivery,1,73,Sporting Goods,Hialeah,EE. UU.,Cassandra,16662,Montoya,Home Office,FL,8988 Shady Park,33010,2,Fitness,25.83031082,-80.27851105,Pacific Asia,Pasig,Filipinas,16662,13.11,0.04,327.75,0.29,1,327.75,314.64,90.62,Southeast Asia,Capital Nacional,PROCESSING,Smart watch,327.75,Standard Class,2025-12-14 10:33:49.439723456,2025,12,14,6,12,3.6363636363636362,0.20533257142857142,0.04,0,0,1,15878.626930414623,0.5534976682211858,0.6428571428571429,0.5472564747919194,-0.007599463567277604,0.3480026947979028,Medium,7.145628818692572,114.05788322001264,6.9600538959580565,9.701724520677788
CASH,3,2,40.2,456.87,Late delivery,1,66,Crafts,Caguas,Puerto Rico,Idola,18390,Mcbride,Consumer,PR,786 Golden Forest Terrace,725,4,Apparel,18.21079636,-66.0370636,Pacific Asia,Manila,Filipinas,18390,4.61,0.01,461.48,0.09,1,461.48,456.87,40.2,Southeast Asia,Capital Nacional,CLOSED,Porcelain crafts,461.48,Second Class,2025-12-21 10:16:23.170653336,2025,12,21,6,12,1.8181818181818181,0.24326057142857144,0.01,0,0,1,16848.175184060332,0.5534976682211858,0.5533333333333333,0.5472564747919194,1.9551192145862553,0.7381700136795769,High,17.956765933913026,340.6506979128512,44.290200820774615,27.62174824833628
DEBIT,6,4,22.82,67.52,Late delivery,1,72,Pet Supplies,San Bernardino,EE. UU.,India,19073,Huffman,Consumer,CA,9393 Old Wagon Village,92407,11,Pet Shop,34.16956329,-117.3050308,Pacific Asia,Manila,Filipinas,19073,16.88,0.2,84.4,0.34,1,84.4,67.52,22.82,Southeast Asia,Capital Nacional,COMPLETE,Adult dog supplies,84.4,Standard Class,2025-12-24 04:33:39.627959536,2025,12,24,2,12,3.6363636363636362,0.13943390476190476,0.2,0,0,1,13016.953656454307,0.5534976682211858,0.548,0.5472564747919194,-0.007599463567277604,0.3773336980809041,Medium,5.261311092167011,31.84696411802831,7.546673961618082,4.015342283948503
DEBIT,2,4,193.33,532.58,Advance shipping,0,68,Garden,Westland,EE. UU.,Jolene,15629,Santiago,Consumer,MI,6595 Shady Concession,48185,6,Outdoors,42.33095169,-83.37251282,Pacific Asia,Melbourne,Australia,15629,0.0,0.0,532.58,0.36,1,532.58,532.58,193.33,Oceania,Victoria,COMPLETE,Lawn mower,532.58,Standard Class,2025-12-10 06:18:24.900342344,2025,12,10,2,12,3.6363636363636362,0.2634499047619048,0.0,1,0,1,16021.36134404608,0.5377740705433747,0.43478260869565216,0.5472564747919194,0.004347826086956522,0.30347800975003475,Medium,7.995125276597906,161.62631843267351,6.069560195000695,12.895629216599573
DEBIT,3,2,161.27,335.98,Late delivery,1,45,Fishing,Saint Paul,EE. UU.,Mary,12366,Smith,Consumer,MN,7906 Rustic Close,55106,7,Fan Shop,44.95698166,-93.06536865,USCA,Houston,Estados Unidos,12366,64.0,0.16,399.98,0.48,1,399.98,335.98,161.27,US Center,Texas,COMPLETE,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Second Class,2025-11-23 12:47:39.770216816,2025,11,23,6,12,1.8181818181818181,0.2110232380952381,0.16,0,0,1,777.5489076764111,0.5531090364629205,0.6621621621621622,0.5472564747919194,1.8849480968858132,0.8087087499857396,High,17.06563390979431,323.46732581929615,48.52252499914438,26.23429311307549
TRANSFER,4,4,5.9,36.17,Shipping on time,0,75,Video Games,Caguas,Puerto Rico,Ria,20361,Kerr,Consumer,PR,3112 Easy Turnabout,725,9,Discs Shop,18.20012093,-66.03705597,Pacific Asia,Sydney,Australia,20361,3.58,0.09,39.75,0.16,1,39.75,36.17,5.9,Oceania,Nueva Gales del Sur,PENDING,Fighting video games,39.75,Standard Class,2025-12-29 09:33:59.769995232,2025,12,29,0,12,3.6363636363636362,0.13107390476190475,0.09,0,0,1,17715.822064091146,0.5377740705433747,0.54986312084474,0.5472564747919194,0.004347826086956522,0.3080866557872404,Medium,4.038212097907048,12.246444567542808,6.161733115744808,2.3500715132153878
DEBIT,1,0,-138.22,172.77,Late delivery,1,17,Cleats,Caguas,Puerto Rico,Brian,12223,Baker,Home Office,PR,3663 Thunder Blossom Bank,725,4,Apparel,18.28222275,-66.37056732,LATAM,San Miguelito,Panamá,12223,7.2,0.04,59.99,-0.8,3,179.97,172.77,-138.22,Central America,Panamá,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Same Day,2025-11-15 12:20:10.436632352,2025,11,15,5,12,0.0,0.3840502857142857,0.12,0,1,1,2217.805470389351,0.5460255656773435,0.5094339622641509,0.5472564747919194,0.4873887240356083,0.2922004610637928,Low,11.221967055739563,52.587316977650794,29.22004610637928,7.644025840954873
PAYMENT,4,4,12.55,34.58,Shipping on time,0,75,Video Games,Bronx,EE. UU.,Myra,17126,Arnold,Consumer,NY,8976 Old Hickory Landing,10467,9,Discs Shop,40.87185669,-73.86618805,Pacific Asia,Sydney,Australia,17126,5.17,0.13,39.75,0.36,1,39.75,34.58,12.55,Oceania,Nueva Gales del Sur,PENDING_PAYMENT,Fighting video games,39.75,Standard Class,2025-12-16 07:35:48.497102776,2025,12,16,1,12,3.6363636363636362,0.13064990476190474,0.13,0,0,1,16818.190254187677,0.5377740705433747,0.5059101654846335,0.5472564747919194,0.004347826086956522,0.28685844625254636,Low,3.747802868304315,11.402623238538718,5.737168925050927,2.183278541634049
PAYMENT,4,4,36.94,127.39,Shipping on time,0,18,Men's Footwear,Rialto,EE. UU.,Barbara,12093,Archer,Corporate,CA,3060 Middle Road,92376,4,Apparel,34.1004982,-117.3561707,Pacific Asia,Linyi,China,12093,2.6,0.02,129.99,0.29,1,129.99,127.39,36.94,Eastern Asia,Shandong,PENDING_PAYMENT,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,2025-11-07 22:56:32.078352296,2025,11,7,4,12,3.6363636363636362,0.3999828571428571,0.02,0,0,1,11158.490228969244,0.5390693590869183,0.5074424898511503,0.5472564747919194,-0.03236894872529361,0.38452333394387844,Medium,15.380274174896947,49.984188179364764,7.690466678877569,9.151160960720665
CASH,2,1,32.24,179.13,Late delivery,1,76,Women's Clothing,Chicago,EE. UU.,Bo,17439,Burgess,Consumer,IL,1380 Cinder Campus,60615,4,Apparel,41.79980087,-87.58843994,Pacific Asia,Yakarta,Indonesia,17439,36.69,0.17,215.82,0.18,1,215.82,179.13,32.24,Southeast Asia,Yakarta,CLOSED,Summer dresses,215.82,First Class,2025-12-17 13:58:28.981929776,2025,12,17,2,12,0.9090909090909091,0.16919657142857142,0.17,0,1,1,13981.514180827806,0.5534976682211858,0.5578231292517006,0.5472564747919194,1.0,0.9753718125875873,High,16.502956655789088,210.50474459265308,78.02974500700698,19.23146733787482
CASH,2,4,31.07,310.68,Advance shipping,0,63,Children's Clothing,Campbell,EE. UU.,Darrel,13814,Lynch,Corporate,CA,6115 Burning River Villas,95008,4,Apparel,37.28808594,-121.9490814,Europe,Krefeld,Alemania,13814,46.42,0.13,357.1,0.1,1,357.1,310.68,31.07,Western Europe,Renania del Norte-Westfalia,CLOSED,Children's heaters,357.1,Standard Class,2025-12-02 22:09:13.846153840,2025,12,2,1,12,3.6363636363636362,0.20427657142857142,0.13,0,0,1,9029.48703039989,0.5575533728387044,0.5567928730512249,0.5472564747919194,-0.007148806218767351,0.20751779876168355,Low,4.239102444144096,74.1046059377972,4.150355975233671,6.141917333925471
